h3,total_impact,tickets,approved_share,top_violation,peak_hour,peak_dow,lat,lon,local_score,tier,location_name,junction_share,near_junction,gi_z,gi_p,gi_tier,road_class,lanes_est,road_dist_m,road_source,mean_footprint,capacity_loss_pct
8a60145a23a7fff,15.9,11,0.0,NO PARKING,4,Thursday,12.963692381545863,77.54322347979719,-0.3420142454452695,NORMAL,"Sri Sankasta Hara Ganapati Temple Road, Ramesh Babu Circle, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",0.0,False,-0.523,0.6995945910699526,NORMAL,tertiary,2.0,18.5,OSM,1.3636363636363635,38.2
8a61892e418ffff,54.0,10,0.4,PARKING IN A MAIN ROAD,16,Wednesday,12.97913838719868,77.71024587108164,-0.3421258710597721,NORMAL,"ITPL Main Road, Regent Gateway, Visveshwaraiah Industrial Estate, Bengaluru, Karnataka. Pin-560048 (India)",0.0,False,-0.523,0.6996645197260768,NORMAL,primary_link,2.0,88.3,OSM,3.4,50.4
8a60145b5a2ffff,27.0,7,0.0,NO PARKING,3,Saturday,12.962554242947864,77.56425744766894,-0.3712973649831282,NORMAL,"Mysore Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",1.0,True,-0.523,0.6994476600785322,NORMAL,secondary,3.0,26.7,OSM,3.4285714285714284,42.1
8a6014584067fff,8.0,1,1.0,PARKING IN A MAIN ROAD,12,Wednesday,12.976560299776398,77.52900367165073,-0.4228683988833469,NORMAL,"Kranthiveera Sangollirayanna Main Road, Sapthagiri, Vijaya Nagar North, Bengaluru, Karnataka. Pin-560079 (India)",1.0,True,-0.523,0.6994963150630226,NORMAL,tertiary,2.0,24.1,OSM,4.0,67.5
8a60145b2807fff,4.0,1,0.0,NO PARKING,7,Tuesday,13.008450717284164,77.58247526686165,-0.3858272991375548,NORMAL,"18th Cross Road, Palace Orchard Upper, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",0.0,False,-0.523,0.6996543494459087,NORMAL,tertiary,2.0,76.2,OSM,4.0,54.0
8a601459598ffff,2.0,2,0.5,WRONG PARKING,5,Tuesday,13.017109987912152,77.54651925437787,-0.2744212150101056,NORMAL,"MEC Road, BCM Vertex, Industrial Suburb, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",0.0,False,-0.523,0.6993431183456218,NORMAL,tertiary,2.0,70.8,OSM,1.0,36.0
8a60145a12f7fff,88.7,16,0.3125,PARKING IN A MAIN ROAD,10,Friday,12.936010936458931,77.5126984488394,-0.3783297786967943,NORMAL,"Bangalore University Road, Navami Landmark, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",0.0,False,-0.524,0.6998102653448064,NORMAL,secondary_link,2.0,5.7,OSM,3.125,48.8
8a618924391ffff,5.0,1,0.0,WRONG PARKING,12,Sunday,12.89500661362612,77.62028444232762,-0.4799090878941948,NORMAL,"Devara Chikkanahalli Main Road, Golden Park Apartment, Kodichikkanahalli, Bengaluru, Karnataka. Pin-560068 (India)",0.0,False,-0.524,0.6998065402750986,NORMAL,tertiary,2.0,7.4,OSM,5.0,60.0
8a61892ed18ffff,112.0,20,0.0,PARKING IN A MAIN ROAD,12,Monday,12.97194792284981,77.63001351373515,-0.314926429659296,NORMAL,"Nandanavana G Street, Doddaiah Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",0.0,False,-0.524,0.6997980761015132,NORMAL,minor,2.0,253.0,OSM,2.8,46.8
8a6016906a6ffff,8.0,1,1.0,PARKING IN A MAIN ROAD,7,Wednesday,13.200504232081466,77.70863129271586,-0.4738068876347173,NORMAL,"Terminal 1 Departure Road, Kempegowda International Airport Devanahalli, Bengaluru, Karnataka. Pin-560300 (India)",0.0,False,-0.524,0.6997366522713903,NORMAL,secondary,2.0,101.9,OSM,4.0,54.0
8a601459e697fff,6.0,1,0.0,WRONG PARKING,2,Friday,13.065301415342216,77.50461474879891,-0.4877972979857146,NORMAL,"Hesaraghatta Main Road, Concorde Spring Meadows, Chikkasandra, Bengaluru, Karnataka. Pin-560057 (India)",0.0,False,-0.524,0.6998065402750986,NORMAL,primary,2.0,46.7,OSM,6.0,66.0
8a61892f4287fff,5.0,1,0.0,NO PARKING,5,Thursday,13.033610346116776,77.73107529488969,-0.3779949018532864,NORMAL,"MBT Road, NS Paradise Township, Muneshwara Layout Virgonagar, Avalahalli South Taluka, Bengaluru, Karnataka. Pin-560049 (India)",0.0,False,-0.524,0.6997506304605108,NORMAL,primary,4.0,93.5,OSM,5.0,30.0
8a60145a3cf7fff,12.0,2,0.5,PARKING IN A MAIN ROAD,2,Wednesday,12.95837921549314,77.53411400767233,-0.4487655414479588,NORMAL,"4th Cross Road, Attiguppe, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",1.0,True,-0.524,0.6999004495857191,NORMAL,primary,2.0,46.8,OSM,4.0,67.5
8a6189219aa7fff,9.2,2,0.5,NO PARKING,8,Wednesday,12.980145524076738,77.72653511706592,-0.4620117810356052,NORMAL,"ITPL Main Road, SJR I Park, EPIP Zone, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",0.0,False,-0.524,0.6997754334256412,NORMAL,tertiary,2.0,6.9,OSM,4.0,54.0
8a618926b50ffff,19.7,4,0.75,WRONG PARKING,3,Thursday,12.856641393916856,77.58955325588764,-0.392617857353132,NORMAL,"Bannerghatta Main Road, Hexa Skyline, Bohra Colony, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)",0.0,False,-0.524,0.6997818451028298,NORMAL,tertiary,2.0,47.5,OSM,4.25,55.5
8a61892c580ffff,1.3,1,0.0,PARKING ON FOOTPATH,11,Sunday,13.015673969118865,77.6614686383309,-0.4612304017340867,NORMAL,"MBT Road, Vijaya Bank Colony, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",0.0,False,-0.524,0.6997017055116894,NORMAL,tertiary,2.0,51.3,OSM,1.0,36.0
8a6016904797fff,4.0,1,0.0,NO PARKING,2,Sunday,13.197289042829892,77.71159102168268,-0.4845229466269705,NORMAL,"Terminal 1 Arrivals Road, Kempegowda International Airport Devanahalli, Bengaluru, Karnataka. Pin-560300 (India)",0.0,False,-0.524,0.6997366522713903,NORMAL,secondary,3.0,14.7,OSM,4.0,36.0
8a618924a32ffff,19.0,10,0.2,NO PARKING,12,Saturday,12.908026302778984,77.56996244559558,-0.414087183875806,NORMAL,"Dr Rajkumar Puniya Bhoomi Road, Tippu Sultan Circle, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",1.0,True,-0.524,0.6999316999462979,NORMAL,trunk,2.0,66.0,OSM,1.9,51.7
8a60145ad99ffff,164.5,14,0.1428571428571428,PARKING IN A MAIN ROAD,11,Tuesday,12.91366160353428,77.48648362881204,-0.4039664614942335,NORMAL,"Mysore Road, Nathamkaiamcheri, Kengeri, Bengaluru, Karnataka. Pin-560059 (India)",0.0,False,-0.524,0.6998082651799504,NORMAL,trunk,3.0,21.2,OSM,5.178571428571429,40.7
8a61892ed68ffff,31.2,8,0.75,NO PARKING,10,Saturday,12.981592215945396,77.62355438829474,-0.3958550001737085,NORMAL,"Old Madras Road, Kensington Oval Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",0.0,False,-0.524,0.6999941962508454,NORMAL,secondary,3.0,23.0,OSM,3.375,33.5
8a618926b557fff,1.3,1,0.0,WRONG PARKING,11,Saturday,12.856646251348488,77.58835023530621,-0.383687808192921,NORMAL,"Basaveswara Swamy Temple Road, Hexa Skyline, Bohra Colony, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)",0.0,False,-0.524,0.6997818451028298,NORMAL,primary,2.0,57.6,OSM,1.0,36.0
8a61892c5ab7fff,26.3,8,0.25,WRONG PARKING,6,Wednesday,13.018899795235368,77.6561026336489,-0.4184405828414089,NORMAL,"MBT Road, SMR Vinay Estate, Kallumantapa, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",0.0,False,-0.524,0.6998387989240656,NORMAL,tertiary,2.0,20.6,OSM,3.25,49.5
8a60145816affff,2.0,1,0.0,PARKING IN A MAIN ROAD,14,Saturday,12.99590883277624,77.4896408980985,-0.4484864774117022,NORMAL,"Andhrahalli Main Road, Sri Akadantha Nagar, Andhrahalli, Bengaluru, Karnataka. Pin-560091 (India)",0.0,False,-0.524,0.6997366522713903,NORMAL,secondary,3.0,6.3,OSM,1.0,24.0
8a61892dda1ffff,2.0,2,1.0,NO PARKING,13,Wednesday,13.06924352937448,77.62503786945847,-0.4063478079369564,NORMAL,"80 Feet Road, MCECHS Layout Phase 1, Dr Shivaramakaranth Nagar, Srirampura, Bengaluru, Karnataka. Pin-560077 (India)",0.0,False,-0.524,0.6997754334256412,NORMAL,secondary,3.0,15.1,OSM,1.0,24.0
8a60145a121ffff,12.0,2,0.5,WRONG PARKING,7,Friday,12.934940552443614,77.51328192108507,-0.3482466755883335,NORMAL,"Mysore Road, Navami Landmark, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",0.0,False,-0.524,0.6998102653448064,NORMAL,trunk,2.0,68.6,OSM,6.0,66.0
8a6189272337fff,10.4,2,0.5,NO PARKING,9,Sunday,12.908628236215227,77.68975608285871,-0.3678146458106459,NORMAL,"Sarjapura Main Road, August Grand, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)",0.0,False,-0.524,0.7000254421944481,NORMAL,primary,3.0,9.5,OSM,4.0,36.0
8a61892ed69ffff,14.4,3,0.6666666666666666,NO PARKING,10,Wednesday,12.982659115906088,77.62417446643951,-0.2948114939259207,NORMAL,"Old Madras Road, RMZ Millenia, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",0.0,False,-0.524,0.6999941962508454,NORMAL,secondary,2.0,80.3,OSM,4.0,54.0
8a618925d317fff,10.4,1,1.0,PARKING IN A MAIN ROAD,10,Saturday,12.91756367785688,77.5923817714802,-0.3589478511653197,NORMAL,"24th A Main Road, Bangalore Central Mall JP Nagar, JP Nagar Phase 2, Bengaluru, Karnataka. Pin-560078 (India)",1.0,True,-0.524,0.6999529209745875,NORMAL,tertiary,2.0,49.9,OSM,4.0,67.5
8a61892c8a9ffff,1.0,1,1.0,WRONG PARKING,4,Sunday,13.042597686568634,77.59990223983536,-0.4799462964323623,NORMAL,"MBT Road, Kariyanna Layout, Guddadahalli, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",0.0,False,-0.524,0.6997017055116894,NORMAL,tertiary,2.0,107.1,OSM,1.0,36.0
8a61892c922ffff,71.60000000000001,27,0.2962962962962963,WRONG PARKING,11,Tuesday,13.037331855786608,77.57393272438871,-0.3721159528228142,NORMAL,"60 Feet Road, Amar Jyothi Layout, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)",0.0,False,-0.524,0.6999914636188287,NORMAL,tertiary,2.0,52.1,OSM,2.2962962962962963,43.8
8a6189242ce7fff,14.4,3,0.6666666666666666,NO PARKING,11,Sunday,12.912027779371902,77.64224214470703,-0.3684323075442272,NORMAL,"17th Main Road, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0.0,False,-0.524,0.6997196174916149,NORMAL,secondary,2.0,27.2,OSM,4.0,54.0
8a618925a2b7fff,127.9,27,0.6666666666666666,NO PARKING,3,Friday,12.966706437746469,77.60042976410254,-0.3261261996477274,NORMAL,"D Souza Marg, Cash Pharmacy Junction, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",1.0,True,-0.525,0.7002595990714133,NORMAL,tertiary,2.0,75.1,OSM,4.222222222222222,69.2
8a6189246b0ffff,29.9,9,0.8888888888888888,WRONG PARKING,11,Sunday,12.886337017969629,77.64902996364458,-0.4253799752096562,NORMAL,"60 Feet Road, Old Prabhu Layout, Kudlu, Bengaluru, Karnataka. Pin-560068 (India)",0.0,False,-0.525,0.7002096237911354,NORMAL,tertiary,2.0,24.4,OSM,2.5555555555555554,45.3
8a60145b454ffff,12.6,2,0.0,NO PARKING,7,Thursday,12.982765560466753,77.59287625873428,-0.4118918801239208,NORMAL,"Cubbon Road, Prestige Khoday Tower, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",1.0,True,-0.525,0.7001385562990948,NORMAL,primary,3.0,37.6,OSM,5.5,52.5
8a61892e390ffff,1.0,1,0.0,WRONG PARKING,5,Saturday,12.99849889255525,77.68045188677708,0.4865454824696437,NORMAL,"Outer Ring Road, A Narayanapura Extension, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",0.0,False,-0.525,0.7002666553535113,NORMAL,minor,2.0,154.3,OSM,1.0,36.0
8a61892ed697fff,6.0,1,0.0,NO PARKING,2,Saturday,12.982654946378805,77.62537846290036,-0.2967463379106331,NORMAL,"Old Madras Road, RMZ Millenia, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",0.0,False,-0.525,0.7003690503362257,NORMAL,secondary,2.0,74.5,OSM,6.0,66.0
8a6189258b17fff,7.0,3,0.3333333333333333,NO PARKING,3,Thursday,12.932497429110628,77.6010572965521,-0.4216033085856502,NORMAL,"Bannerghatta Main Road, IBC Knowledge Park, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",1.0,True,-0.525,0.7003065893938201,NORMAL,primary,4.0,40.5,OSM,2.3333333333333335,27.5
8a6014585b2ffff,21.2,4,0.25,WRONG PARKING,12,Saturday,12.960600665565217,77.50769441041058,-0.3808227507540199,NORMAL,"Mallathahalli Road, Apoorva Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",0.0,False,-0.525,0.7003236820014883,NORMAL,secondary,3.0,11.9,OSM,5.0,40.0
8a60169601affff,13.0,10,1.0,WRONG PARKING,5,Wednesday,13.098231566850032,77.57796312038046,-0.3725624552808247,NORMAL,"16th B Cross Road, 1st Stage, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",0.0,False,-0.525,0.7002878959676702,NORMAL,secondary,2.0,43.9,OSM,1.3,37.8
8a61892c554ffff,3.6,3,0.6666666666666666,NO PARKING,11,Thursday,13.027436587980526,77.66106681274218,-0.471127872886654,NORMAL,"80 Feet Road, Swamy Vivekananda Heights, Horamavu, Bengaluru, Karnataka. Pin-560113 (India)",0.0,False,-0.525,0.700051090346432,NORMAL,secondary,3.0,39.3,OSM,1.0,24.0
8a6189246b07fff,23.4,4,0.25,WRONG PARKING,11,Sunday,12.88633208290432,77.65023391915818,-0.4291566418336621,NORMAL,"2nd Main Road, Old Prabhu Layout, Kudlu, Bengaluru, Karnataka. Pin-560068 (India)",0.0,False,-0.525,0.7002096237911354,NORMAL,tertiary,2.0,88.4,OSM,4.5,57.0
8a6189240a77fff,2.0,1,1.0,NO PARKING,13,Wednesday,12.880019698479996,77.624845747535,-0.4470725529613354,NORMAL,"Begur Main Road, Patel Krishnappa Layout, Shantipriya Layout, Begur, Bengaluru, Karnataka. Pin-560068 (India)",0.0,False,-0.525,0.7002257137504948,NORMAL,secondary,2.0,34.1,OSM,2.0,42.0
8a60145a559ffff,8.0,1,0.0,PARKING IN A MAIN ROAD,4,Friday,12.928419510964426,77.5456432129311,-0.4754068547759217,NORMAL,"Dr Rajkumar Puniya Bhoomi Road, Banashankari, Bengaluru, Karnataka. Pin-560085 (India)",1.0,True,-0.525,0.700120945232189,NORMAL,trunk,2.0,22.5,OSM,4.0,67.5
8a60145a20a7fff,4.0,1,0.0,NO PARKING,3,Friday,12.965809841174956,77.54927340570555,-0.3485443438936738,NORMAL,"3rd Main Road, Gopalan Residency, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",0.0,False,-0.526,0.7004058060183571,NORMAL,tertiary,2.0,108.2,OSM,4.0,54.0
8a61892c5a8ffff,4.0,1,0.0,WRONG PARKING,3,Monday,13.018907923406864,77.65369354492654,-0.4136034728796279,NORMAL,"5th A Cross Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",0.0,False,-0.526,0.7004002785954673,NORMAL,tertiary,2.0,63.2,OSM,4.0,54.0
8a60145b4c57fff,6.0,1,1.0,NO PARKING,1,Thursday,12.978478174823474,77.59641508439343,-0.4011386125935,NORMAL,"Tree 2189, King's Road, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",1.0,True,-0.526,0.7004684251406692,NORMAL,minor,2.0,208.9,OSM,6.0,82.5
8a6189258b07fff,25.6,5,0.2,WRONG PARKING,11,Tuesday,12.93143070506034,77.60043756025081,-0.4551282014746092,NORMAL,"1st Main Road, Adarsh Vihar Apartment, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",1.0,True,-0.526,0.700681266536959,NORMAL,primary,4.0,16.1,OSM,4.4,35.2
8a6189249c9ffff,5.2,1,0.0,NO PARKING,10,Sunday,12.8856202920705,77.55936306853977,-0.4085431116888416,NORMAL,"Tippasandra Road, Pride Wilasa Grand Vilament, Munireddy Layout, Doddakallasandra, Bengaluru, Karnataka. Pin-560062 (India)",0.0,False,-0.526,0.7004002785954673,NORMAL,tertiary,2.0,16.8,OSM,4.0,54.0
8a6189259647fff,12.0,3,0.0,NO PARKING,5,Saturday,12.940076321942191,77.57410841461159,-0.3093451489341642,NORMAL,"Old Veterinary Hospital Road, Nattakallappa Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1.0,True,-0.526,0.7006156194450828,NORMAL,secondary,3.0,36.7,OSM,4.0,45.0
8a61892c930ffff,4.0,1,0.0,WRONG PARKING,5,Sunday,13.036257891170512,77.57572011360386,-0.3734182516586782,NORMAL,"1st Cross Road, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)",0.0,False,-0.526,0.7004607535482387,NORMAL,tertiary,2.0,99.0,OSM,4.0,54.0
8a6189276627fff,37.0,7,0.1428571428571428,WRONG PARKING,4,Sunday,12.902135475299389,77.70771630232552,-0.3713717820594633,NORMAL,"Sarjapura Main Road, Bren Champions Square, Ambedkar Nagar, Chikkabellandur, Bengaluru, Karnataka. Pin-560035 (India)",0.0,False,-0.526,0.7005232365524688,NORMAL,primary,2.0,73.2,OSM,5.285714285714286,61.7
8a61892dd487fff,24.0,7,0.7142857142857143,NO PARKING,11,Tuesday,13.086317015165069,77.63496322345758,-0.4469051145395816,NORMAL,"Thanisandra Main Road, Orchid Piccadilly, Chokkanahalli, Bengaluru, Karnataka. Pin-560064 (India)",0.0,False,-0.526,0.7005563977647632,NORMAL,primary,2.0,6.1,OSM,3.0,48.0
8a61892dd4affff,21.2,5,0.8,NO PARKING,12,Sunday,13.085249891553316,77.63434282423377,-0.4215661000474827,NORMAL,"Thanisandra Main Road, Venkatadri Estates, Thirumenahalli North Taluka, Bengaluru, Karnataka. Pin-560064 (India)",0.0,False,-0.526,0.7005563977647632,NORMAL,tertiary,2.0,63.2,OSM,3.0,48.0
8a61892cd75ffff,1.0,1,0.0,WRONG PARKING,12,Thursday,13.02872062718857,77.5942511128188,-0.3964875453225567,NORMAL,"5th Main Road, Chowdaiah Block, Chamundi Nagar, Bengaluru, Karnataka. Pin-560032 (India)",0.0,False,-0.526,0.7004701091425922,NORMAL,tertiary,2.0,71.6,OSM,1.0,36.0
8a61892f4707fff,35.74,20,0.3,WRONG PARKING,3,Saturday,13.03572782390332,77.7371406432348,-0.3621515063015453,NORMAL,"MBT Road, Avalahalli South Taluka, Bengaluru, Karnataka. Pin-560049 (India)",0.0,False,-0.526,0.700539759104299,NORMAL,tertiary,2.0,22.3,OSM,1.35,38.1
8a601690464ffff,4.0,1,0.0,NO PARKING,2,Thursday,13.194101918468686,77.70369714949543,-0.4605606480470708,NORMAL,"Airport City Avenue, Arisinakunte, Bengaluru, Karnataka. Pin-560300 (India)",0.0,False,-0.526,0.7004939545231572,NORMAL,secondary,3.0,42.7,OSM,4.0,36.0
8a6014594867fff,21.0,5,0.8,WRONG PARKING,5,Thursday,13.021333669562363,77.56343533898053,-0.4239102379520381,NORMAL,"MS Ramaiah Road, Subedarpalya, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",0.0,False,-0.526,0.7007227308408137,NORMAL,secondary,3.0,35.6,OSM,4.2,36.8
8a618924060ffff,3.6,3,0.0,NO PARKING,8,Wednesday,12.896054348587828,77.62571886629503,-0.4821416001842475,NORMAL,"Begur Main Road, Smt Ramakka Layout, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)",0.0,False,-0.526,0.7005399198067049,NORMAL,secondary,2.0,38.1,OSM,1.0,36.0
8a60145987affff,61.0,9,0.2222222222222222,WRONG PARKING,12,Friday,13.053602654045608,77.48457915063787,-0.3612882682160583,NORMAL,"Mumbai Bengaluru Highway, Chikkabidarakallu, Bengaluru, Karnataka. Pin-560073 (India)",0.0,False,-0.526,0.7006267655664788,NORMAL,tertiary,2.0,13.6,OSM,6.222222222222222,67.3
8a61892f471ffff,4.0,1,0.0,WRONG PARKING,13,Wednesday,13.03679955406266,77.73655629130305,-0.3621515063015453,NORMAL,"MBT Road, Avalahalli South Taluka, Bengaluru, Karnataka. Pin-560049 (India)",0.0,False,-0.526,0.700539759104299,NORMAL,primary,4.0,30.0,OSM,4.0,27.0
8a60145a12affff,17.3,2,0.5,DEFECTIVE NUMBER PLATE,7,Saturday,12.936006964862893,77.51390075465224,-0.3783297786967943,NORMAL,"Mysore Road, Navami Landmark, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",0.0,False,-0.527,0.700758686916867,NORMAL,trunk,4.0,14.3,OSM,4.5,28.5
8a61892ead67fff,1.3,1,0.0,WRONG PARKING,10,Tuesday,13.011450748797484,77.64573726743855,-0.4912949005734639,NORMAL,"Banaswadi Main Road, Bhuvanagari, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",0.0,False,-0.527,0.7007493075263945,NORMAL,primary,2.0,34.5,OSM,1.0,36.0
8a61892e1967fff,7.3,2,0.5,NO PARKING,7,Tuesday,12.973924844513313,77.67461009817525,-0.4911832749589612,NORMAL,"GM Palya Main Road, Mallesh Palya Extension, Malleshpalya, Bengaluru, Karnataka. Pin-560075 (India)",0.0,False,-0.527,0.7009935092078728,NORMAL,secondary,2.0,49.5,OSM,3.5,51.0
8a61892e52cffff,6.5,1,1.0,NO PARKING,11,Tuesday,12.972853312328985,77.67519414213862,-0.4911832749589612,NORMAL,"GM Palya Main Road, Mallesh Palya Extension, Malleshpalya, Bengaluru, Karnataka. Pin-560075 (India)",0.0,False,-0.527,0.7009935092078728,NORMAL,secondary,2.0,71.3,OSM,5.0,60.0
8a618925a90ffff,9.5,4,0.0,NO PARKING,10,Sunday,12.95383710640901,77.61225010702556,-0.3465908956398776,NORMAL,"Jumma Masjid Road, Nilsandra, Bengaluru, Karnataka. Pin-560047 (India)",0.0,False,-0.527,0.7010632644917157,NORMAL,tertiary,2.0,25.0,OSM,2.0,42.0
8a6189242db7fff,4.0,1,1.0,WRONG PARKING,5,Monday,12.912004072196352,77.64826212844473,-0.4551654100127767,NORMAL,"17th Cross Road, Vanganahalli, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0.0,False,-0.527,0.7007749026132238,NORMAL,secondary,4.0,12.4,OSM,4.0,27.0
8a61892db7b7fff,33.4,14,0.8571428571428571,WRONG PARKING,12,Sunday,13.121636256294446,77.61809548954065,-0.3392236050827035,NORMAL,"Bagaluru Main Road, Krishna Shelton, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",0.0,False,-0.527,0.701075190491597,NORMAL,secondary,2.0,33.4,OSM,1.9285714285714286,41.6
8a6189259d27fff,5.0,1,1.0,WRONG PARKING,7,Thursday,12.930390333828631,77.59259739388736,-0.4659930946195326,NORMAL,"8th Main Road, LIC Colony Junction, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",0.0,False,-0.527,0.7009309331964582,NORMAL,tertiary,2.0,22.0,OSM,5.0,60.0
8a61892ead77fff,5.2,1,0.0,NO PARKING,11,Wednesday,13.012517782752736,77.64635763676272,-0.4840764441689599,NORMAL,"9th Main Road, Chairman Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",0.0,False,-0.527,0.7007493075263945,NORMAL,tertiary,2.0,60.9,OSM,4.0,54.0
8a61892e196ffff,4.0,1,1.0,NO PARKING,2,Wednesday,12.973929300654264,77.67340547215039,-0.4911832749589612,NORMAL,"GM Palya Main Road, Netrvati Layout, Malleshpalya, Bengaluru, Karnataka. Pin-560075 (India)",0.0,False,-0.527,0.7009935092078728,NORMAL,secondary,2.0,11.6,OSM,4.0,54.0
8a60145b3917fff,34.0,8,0.5,WRONG PARKING,5,Sunday,12.999958306468471,77.56428125150306,-0.2514114550072951,NORMAL,"11th Main Road, Kasturi Dham Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",0.0,False,-0.527,0.7009309331964582,NORMAL,tertiary,2.0,4.5,OSM,4.25,55.5
8a60145b596ffff,21.7,4,0.25,NO PARKING,8,Thursday,12.959321825873834,77.57202425412969,-0.2826852313371175,NORMAL,"Pampa Mahakavi Road, Appajappa Agrahara, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",1.0,True,-0.527,0.7009875128539755,NORMAL,secondary,3.0,24.2,OSM,4.375,46.9
8a6189249acffff,4.0,1,0.0,WRONG PARKING,13,Sunday,12.876062948391477,77.54296758807526,-0.3538837691207167,NORMAL,"Konanakunte Main Road, Bayanapalya, Bengaluru, Karnataka. Pin-560109 (India)",0.0,False,-0.527,0.7007322955566159,NORMAL,trunk,2.0,84.0,OSM,4.0,54.0
8a6189249aeffff,109.4,16,0.25,PARKING IN A MAIN ROAD,12,Sunday,12.87499202024415,77.54355104096004,-0.3310377266858434,NORMAL,"Konanakunte Main Road, Bayanapalya, Bengaluru, Karnataka. Pin-560109 (India)",0.0,False,-0.527,0.7007322955566159,NORMAL,trunk,2.0,35.5,OSM,4.125,54.8
8a60145b1227fff,23.2,14,0.8571428571428571,NO PARKING,6,Monday,12.98505896806646,77.54478222227122,-0.3506094177619726,NORMAL,"13th Cross Road, SR Dinne, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",1.0,True,-0.527,0.7008373192790094,NORMAL,secondary,3.0,3.2,OSM,1.5714285714285714,32.9
8a60145948effff,31.5,8,0.375,WRONG PARKING,7,Sunday,13.024541154313573,77.56288727843668,-0.4153894827116701,NORMAL,"HMT Main Road, Devanarapalya, Yeshwanthpur, Bengaluru, Karnataka. Pin-560054 (India)",0.0,False,-0.528,0.7011500154551662,NORMAL,secondary,3.0,32.3,OSM,3.75,35.0
8a6189242d0ffff,15.6,12,0.25,NO PARKING,10,Sunday,12.908808278716638,77.64519760196008,-0.2943873165908107,NORMAL,"22nd Cross Road, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0.0,False,-0.528,0.7011024000227881,NORMAL,tertiary,2.0,30.2,OSM,1.0,36.0
8a61892cb15ffff,23.4,3,0.3333333333333333,DOUBLE PARKING,9,Sunday,13.058669060355813,77.58632781746859,-0.3446337265322647,NORMAL,"Kodigehalli Main Road, Sterling Park, Kodigehalli, Bengaluru, Karnataka. Pin-560092 (India)",0.0,False,-0.528,0.701233640246907,NORMAL,secondary,3.0,56.6,OSM,4.666666666666667,38.7
8a60145b5ad7fff,6.0,1,0.0,WRONG PARKING,4,Tuesday,12.96683286875218,77.56312580786492,-0.4439842442934292,NORMAL,"Binny Mill Main Road, D Swamy Layout, Anjanappa Garden, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",1.0,True,-0.528,0.7011678835555623,NORMAL,primary,4.0,31.4,OSM,6.0,41.2
